,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,0.9999999999999998,0.5580858636842773,0.2918559698458079,0.0,0.16389771991798224,0.0,0.15305214847464568,0.1033428303790498,0.09826264084792014,0.2419292629312361,0.0,0.0,0.0,0.1504613992894007,0.05295787276229662,0.22647568852998484,0.005125770066715654,0.0,0.0,0.01718795164257297,0.005017307533054505,0.01928782785348963,0.016425848089685592,0.0,0.0,0.0,0.012508568903516107,0.0,0.21944987087988432,0.0,0.0,0.0,0.0,0.006024570565321549,0.0,0.0,0.0,0.0,0.0,0.12610596818826456,0.0,0.0,0.0888059293664114,0.0,0.0,0.0,0.0,0.0,0.20185866946331596,0.0,0.0,0.0,0.12668717837085114,0.49005224717046103,0.5832844888020815,0.14942598017205727,0.0,0.0,0.0,0.0,0.16674492540872432,0.10129874126263322,0.0,0.10136910621463761,0.009110091216803224,0.03393386227172934,0.04748619415951396,0.0029258661416160167,0.0,0.00303785371850748,0.01962432198415,0.02809143262366468,0.0026586313012916035,0.0358219687532441,0.0027063360119688584,0.005865174632637985,0.01994426124009433,0.05104052023186649,0.14800197061444592,0.0024142687011978643,0.009229584498304388,0.0031118648331707457,0.007427640561775275,0.002118267332972832,0.003876750933419741,0.021153323330854654,0.00277818509091789
1,0.5580858636842773,1.0,0.3224751566328683,0.0,0.18109255373547553,0.0,0.16910915195064768,0.11418473101980543,0.10857156876158196,0.027146911061977103,0.24946009348715042,0.2740310774664215,0.2557212358718541,0.16624660214654488,0.05851378788992213,0.2502357007493385,0.03745482549492559,0.0,0.0,0.01899117362946241,0.005543683185414414,0.021311352005058896,0.01814911628618565,0.04764623875615903,0.0,0.0,0.013820867596251158,0.0,0.24247279067973426,0.0,0.0,0.0,0.0,0.006656620173725527,0.0,0.0,0.0,0.0,0.0,0.13933599461862858,0.30278369513909387,0.30278369513909387,0.09812273498291196,0.0,0.0,0.0,0.0,0.0,0.22303606154527383,0.0,0.0,0.0,0.13997818071050547,0.05498882032075538,0.06545042112512663,0.16510255516260827,0.0,0.0,0.0,0.0,0.18423846518309162,0.3720150341227803,0.0,0.09254196162086194,0.06656890034610047,0.06080401687244054,0.09324744240984853,0.003232824542882939,0.0,0.0033565609578621813,0.021683148400205694,0.005723074990228627,0.002937553567144793,0.03958012231410941,0.002990263073329987,0.006480501698623132,0.0220366531160015,0.010834952159763803,0.059827580138362084,0.0026675544035776565,0.01019787845463443,0.0034383367248825335,0.008206889017334696,0.0023404989466262707,0.004283468538065629,0.05308473997510475,0.0030696499811950447
2,0.2918559698458079,0.3224751566328683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019382312738710786,0.0,0.0,0.0,0.10997316885617944,0.03359646812626087,0.1786629277725599,0.004043635293273965,0.0,0.0,0.0,0.0039580709930026586,0.01063793686134511,0.012958080091947672,0.0,0.0,0.0,0.009867803281901063,0.0,0.17312037634237895,0.0,0.0,0.0,0.0,0.004752684152366429,0.0,0.0,0.0,0.0,0.0,0.02912573593876737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039260839296094585,0.04673019807783379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06607297741884167,0.06015424331719053,0.01960778486484783,0.02493151491497455,0.002308167444041178,0.0,0.002396512592659346,0.015481303286888768,0.004086152897265457,0.0020973502950346035,0.024250643674850116,0.0021349837528837133,0.004626939335370264,0.009308879491693994,0.00551539319381074,0.0376613777516166,0.0019045766783420447,0.0021316869041505884,0.0024548987378534646,0.005859542884371427,0.0016710660908920984,0.003058304741252934,0.007558370718370752,0.002191664303834312
3,0.0,0.0,0.0,1.0,0.6120519118478378,0.3802107148186164,0.05165955817301823,0.38591858959915015,0.03316650345459503,0.020032516144339454,0.0,0.0,0.0,0.0,0.01750174281896523,0.006489790479993369,0.06295587403180529,0.017139721250920874,0.020067005244135277,0.017404302976542937,0.02249967131124352,0.011752143007115481,0.0019132535356993696,0.0,0.0,0.0,0.0,0.0,0.027055596666410695,0.021015258622101428,0.00943750816594602,0.009426408413433455,0.010254082820617951,0.01964847503901323,0.00684068882051853,0.027614210688627527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4132027147663501,0.0815237896885844,0.06813318063023271,0.0815237896885844,0.05681835738828407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566403112460928,0.0,0.34123534226962576,0.019480337893177192,0.012379817361785828,0.058418016008363834,0.008041284710545606,0.04771195492501291,0.1381987886868994,0.12679627062176593,0.04216723794288037,0.033785823182689745,0.013006250867586751,0.02572734015152099,0.017652835169510408,0.023910778394768926,0.023365667604042444,0.0,0.0021624874870826536,0.0019684680343031754,0.0,0.005074502641838925,0.002018702807589163,0.0,0.06678217993357015,0.0,0.025061555839524095
4,0.16389771991798224,0.18109255373547553,0.0,0.6120519118478378,1.0000000000000002,0.49772123061047235,0.2172474444582762,0.3615414373816946,0.1394773469218462,0.012260939805265639,0.0,0.0,0.0,0.013411480453306686,0.023289833393848047,0.003972088670771839,0.07076135274353867,0.05454879247787528,0.12834403107867998,0.0314987232666898,0.013770966841994544,0.04444050625309211,0.0011710104843744345,0.0,0.0,0.0,0.0,0.0,0.016559429665860655,0.17492431747550702,0.07855481125801889,0.005769451291300489,0.006276030994605286,0.04990632662846683,0.004186856670954497,0.016901330446143475,0.0,0.0,0.0,0.10816885054191436,0.0,0.0,0.1077081639936413,0.6120519118478378,0.6120519118478378,0.6120519118478378,0.2529015115534614,0.049896791339979124,0.28652508651270525,0.049896791339979124,0.034775784267552984,0.0,0.1536523910195155,0.0,0.0,0.18123111927445057,0.0,0.0,0.0,0.0,0.5489044889103646,0.12286005578802978,0.2088537436261758,0.011922978050960983,0.007577090884608072,0.04676601307708188,0.024184934624741833,0.06599588512137215,0.10870125079186957,0.09670688538996365,0.04201574807300892,0.020678677672318256,0.00796050070947907,0.02190956513317123,0.010804451515033595,0.014634637630288294,0.02417867511962517,0.010740477833430856,0.009094055327927284,0.0012048046238066139,0.007916782690812916,0.003105859043614418,0.0012355509128375451,0.0,0.040874160905707925,0.014035358184505133,0.015338973165462066
5,0.0,0.0,0.0,0.3802107148186164,0.49772123061047235,0.9999999999999999,0.019641517540177157,0.14673038281328513,0.012610259986505687,0.007616577282854776,0.0,0.0,0.0,0.0,0.020047952270853403,0.0024674878774213304,0.07594033275162201,0.03388607237234071,0.1613791093669489,0.006617302475631163,0.008554616112431815,0.023234565057341103,0.0007274394944375025,0.0,0.0,0.01463467807117834,0.0,0.0,0.1138113454780784,0.10866414841467843,0.04879877076223917,0.003584021481043753,0.0038987121590364454,0.031002141736791236,0.0026009031863010682,0.010499218785074949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802107148186164,0.3802107148186164,0.3802107148186164,0.15710409954630686,0.030996218352219218,0.025904965310286687,0.030996218352219218,0.0216029482774191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153525322642586,0.0,0.12974133340570965,0.019829771929857843,0.08530282418330994,0.02221115562482539,0.03382625205289581,0.04099708239016563,0.06752593932837729,0.060074959836317325,0.0261004619040372,0.037085132620356356,0.013239554148446875,0.022907427315621093,0.0067117970783747635,0.021289974591707277,0.0194021727014229,0.008186628282377973,0.017371122525071055,0.0007484326384200071,0.0,0.001929380276802535,0.023940397982305454,0.0,0.03748604666008235,0.0,0.01819609599316189
6,0.15305214847464568,0.16910915195064768,0.0,0.05165955817301823,0.2172474444582762,0.019641517540177157,1.0000000000000002,0.6752131963450966,0.13024773999671685,0.011449599057590795,0.0,0.0,0.0,0.012524005206609916,0.02174867984941322,0.0037092444318179243,0.011943363897602135,0.00979622004884117,0.01146931132746614,0.029414364474305586,0.044421455055492325,0.013289402581849092,0.001093521438916483,0.0,0.0,0.0,0.0,0.0,0.015463645797775896,0.01201128622989428,0.005394014602272219,0.005387670530714175,0.0058607284353833,0.01123010008672079,0.003909800631550344,0.01578292204526506,0.0,0.0,0.0,0.10101101456296971,0.0,0.0,0.10058081293465028,0.05165955817301823,0.05165955817301823,0.05165955817301823,0.021345869680721323,0.04659498082338494,0.2675649185638357,0.04659498082338494,0.9092054143696596,0.0,0.1434847817014874,0.0,0.0,0.16923854821958473,0.0,0.0,0.0,0.0,0.1888538329590462,0.11473006158647411,0.0,0.011134001179691867,0.007075693546299798,0.02604536593662689,0.022584549723375775,0.027269802265932744,0.025023580986032606,0.029729232137499947,0.012012042686742688,0.0193103116196295,0.04088237375237647,0.07339088628666292,0.010089490679269666,0.013666222645344875,0.02257870442725468,0.0031879907595111943,0.008492276201176483,0.001125079325435802,0.007392906993716282,0.0029003356466610632,0.0011537910463563941,0.0,0.0018066142856801397,0.013106599199944252,0.0012946689017982397
7,0.1033428303790498,0.11418473101980543,0.0,0.38591858959915015,0.3615414373816946,0.14673038281328513,0.6752131963450966,0.9999999999999996,0.08794499283990825,0.007730920376545687,0.0,0.0,0.0,0.02539230553854973,0.04049525924072159,0.04667680061577521,0.07780430732555609,0.02605790722345404,0.013435253650074969,0.08124058101353747,0.1003618012369378,0.12248078220568973,0.06585044013913342,0.03907983196011005,0.0,0.01952438564243111,0.0,0.0,0.010441257706264685,0.008110178967502761,0.00364210984073235,0.003637826239897801,0.003957241179765755,0.08343814625297281,0.07501495410157089,0.010656837241848911,0.0,0.0,0.0,0.06820397000912387,0.0,0.0,0.06791349219259343,0.38591858959915015,0.38591858959915015,0.38591858959915015,0.15946260890116978,0.031461545935396226,0.18066336389330293,0.031461545935396226,0.6139074939708058,0.0,0.0968828180795397,0.0,0.0,0.11427210108814954,0.0,0.0,0.0,0.0,0.3461020904997906,0.07746725160067296,0.13168906201007724,0.08117974220135704,0.03286503296286631,0.0816305482648796,0.042615585199490165,0.11053365117154096,0.07816666960519111,0.13133515550428249,0.08847966485803165,0.10015238505158529,0.09304692050126977,0.17070416701438412,0.1110778051067817,0.07251807934530019,0.07605357224509895,0.026941102630054545,0.04989052130083444,0.05211954750718978,0.04498083905484746,0.06815851621189709,0.06326543067442857,0.02742959258190237,0.04728690768593805,0.039866330087567056,0.06363409130277961
8,0.09826264084792014,0.10857156876158196,0.0,0.03316650345459503,0.1394773469218462,0.012610259986505687,0.13024773999671685,0.08794499283990825,1.0,0.007350879104027119,0.0,0.0,0.0,0.00804067004520657,0.013963101715709098,0.002381411545367828,0.0076678863307855375,0.00628937562732703,0.0073635347884743,0.018884629591379553,0.008256195202719606,0.00853207097056847,0.0007020633521492288,0.0,0.0,0.0,0.0,0.0,0.009927980027526496,0.007711493871157189,0.0034630687963149733,0.003458995771328167,0.00376270871786333,0.007209956230640207,0.0025101727683923786,0.010132961973555805,0.0,0.0,0.0,0.06485115788707389,0.0,0.0,0.06457495955521744,0.03316650345459503,0.03316650345459503,0.03316650345459503,0.013704489266746197,0.029914940179506678,0.17178220468232502,0.029914940179506678,0.020849346784063416,0.0,0.0921201937508974,0.0,0.0,0.10865464383911821,0.0,0.0,0.0,0.0,0.12124806182568564,0.07365906946415089,0.0,0.007148258747257117,0.004542741416042138,0.016721662938350635,0.014499747440969109,0.017507776354377967,0.0160656558935316,0.01908678113522552,0.007711979532079645,0.012397618943947105,0.004772609543174816,0.013135580720050704,0.006477661430017427,0.008773997235129928,0.014495994640115795,0.0020467559204517187,0.005452216742163418,0.0007223241671712468,0.004746399001814481,0.0018620753960437732,0.0007407576850869606,0.0,0.0011598836897994764,0.008414707423300943,0.0008312041783291021
9,0.2419292629312361,0.027146911061977103,0.019382312738710786,0.020032516144339454,0.012260939805265639,0.007616577282854776,0.011449599057590795,0.007730920376545687,0.007350879104027119,1.0,0.0,0.0,0.0,0.01608372114989016,0.006707259818182782,0.02241313635207475,0.006882607053201479,0.009557121860702369,0.004447563480167818,0.0038574137682488062,0.0071903084217154415,0.0026046936957587244,0.0868237082985405,0.0,0.0,0.005782342374631219,0.005493708566775148,0.0,0.020570268951039965,0.004657730221167728,0.0020916881294439416,0.0020892280287306965,0.002272670172791488,0.0070007672243532215,0.001516140420914188,0.11984241984725873,0.0,0.0,0.0,0.016215189994100796,0.0,0.0,0.0,0.020032516144339454,0.020032516144339454,0.020032516144339454,0.008277490054441798,0.01806857701847648,0.015100740856549185,0.01806857701847648,0.012592972805302367,0.10622639485209144,0.14041220184618505,0.3484736404738901,0.4147706094981156,0.0,0.0,0.0,0.0,0.1271329745195006,0.0,0.0,0.0,0.02920426038382834,0.014875194414788736,0.036836250867445956,0.015662373839055995,0.011859697067837871,0.009703630999184679,0.01286259793487926,0.006922184606275869,0.01982577635119908,0.004050307889411014,0.014017078458554984,0.005101108258343684,0.060219014963523415,0.08540320472271436,0.058370200769100974,0.1592689397018916,0.0014966188839372991,0.0011867754425641881,0.0024914080008676823,0.02286213868337303,0.03487516176359778,0.01196078773349348,0.004207976667161144,0.008571425590014139
